acceleration_xg_time_mean,acceleration_xg_time_std,acceleration_xg_time_rms,acceleration_xg_time_mad,acceleration_xg_time_skewness,acceleration_xg_time_kurtosis,acceleration_xg_time_crest_factor,acceleration_xg_freq_spectral_energy,acceleration_xg_freq_peak_frequency,acceleration_xg_freq_spectral_centroid,acceleration_xg_freq_band_power_low,acceleration_xg_freq_band_power_mid,acceleration_xg_freq_band_power_high,acceleration_xg_wpd_wpd_energy_lvl3_node0,acceleration_xg_wpd_wpd_energy_lvl3_node1,acceleration_xg_wpd_wpd_energy_lvl3_node2,acceleration_xg_wpd_wpd_energy_lvl3_node3,acceleration_xg_wpd_wpd_energy_lvl3_node4,acceleration_xg_wpd_wpd_energy_lvl3_node5,acceleration_xg_wpd_wpd_energy_lvl3_node6,acceleration_xg_wpd_wpd_energy_lvl3_node7,acceleration_yg_time_mean,acceleration_yg_time_std,acceleration_yg_time_rms,acceleration_yg_time_mad,acceleration_yg_time_skewness,acceleration_yg_time_kurtosis,acceleration_yg_time_crest_factor,acceleration_yg_freq_spectral_energy,acceleration_yg_freq_peak_frequency,acceleration_yg_freq_spectral_centroid,acceleration_yg_freq_band_power_low,acceleration_yg_freq_band_power_mid,acceleration_yg_freq_band_power_high,acceleration_yg_wpd_wpd_energy_lvl3_node0,acceleration_yg_wpd_wpd_energy_lvl3_node1,acceleration_yg_wpd_wpd_energy_lvl3_node2,acceleration_yg_wpd_wpd_energy_lvl3_node3,acceleration_yg_wpd_wpd_energy_lvl3_node4,acceleration_yg_wpd_wpd_energy_lvl3_node5,acceleration_yg_wpd_wpd_energy_lvl3_node6,acceleration_yg_wpd_wpd_energy_lvl3_node7,acceleration_zg_time_mean,acceleration_zg_time_std,acceleration_zg_time_rms,acceleration_zg_time_mad,acceleration_zg_time_skewness,acceleration_zg_time_kurtosis,acceleration_zg_time_crest_factor,acceleration_zg_freq_spectral_energy,acceleration_zg_freq_peak_frequency,acceleration_zg_freq_spectral_centroid,acceleration_zg_freq_band_power_low,acceleration_zg_freq_band_power_mid,acceleration_zg_freq_band_power_high,acceleration_zg_wpd_wpd_energy_lvl3_node0,acceleration_zg_wpd_wpd_energy_lvl3_node1,acceleration_zg_wpd_wpd_energy_lvl3_node2,acceleration_zg_wpd_wpd_energy_lvl3_node3,acceleration_zg_wpd_wpd_energy_lvl3_node4,acceleration_zg_wpd_wpd_energy_lvl3_node5,acceleration_zg_wpd_wpd_energy_lvl3_node6,acceleration_zg_wpd_wpd_energy_lvl3_node7,angular_velocity_xdps_time_mean,angular_velocity_xdps_time_std,angular_velocity_xdps_time_rms,angular_velocity_xdps_time_mad,angular_velocity_xdps_time_skewness,angular_velocity_xdps_time_kurtosis,angular_velocity_xdps_time_crest_factor,angular_velocity_xdps_freq_spectral_energy,angular_velocity_xdps_freq_peak_frequency,angular_velocity_xdps_freq_spectral_centroid,angular_velocity_xdps_freq_band_power_low,angular_velocity_xdps_freq_band_power_mid,angular_velocity_xdps_freq_band_power_high,angular_velocity_xdps_wpd_wpd_energy_lvl3_node0,angular_velocity_xdps_wpd_wpd_energy_lvl3_node1,angular_velocity_xdps_wpd_wpd_energy_lvl3_node2,angular_velocity_xdps_wpd_wpd_energy_lvl3_node3,angular_velocity_xdps_wpd_wpd_energy_lvl3_node4,angular_velocity_xdps_wpd_wpd_energy_lvl3_node5,angular_velocity_xdps_wpd_wpd_energy_lvl3_node6,angular_velocity_xdps_wpd_wpd_energy_lvl3_node7,angular_velocity_ydps_time_mean,angular_velocity_ydps_time_std,angular_velocity_ydps_time_rms,angular_velocity_ydps_time_mad,angular_velocity_ydps_time_skewness,angular_velocity_ydps_time_kurtosis,angular_velocity_ydps_time_crest_factor,angular_velocity_ydps_freq_spectral_energy,angular_velocity_ydps_freq_peak_frequency,angular_velocity_ydps_freq_spectral_centroid,angular_velocity_ydps_freq_band_power_low,angular_velocity_ydps_freq_band_power_mid,angular_velocity_ydps_freq_band_power_high,angular_velocity_ydps_wpd_wpd_energy_lvl3_node0,angular_velocity_ydps_wpd_wpd_energy_lvl3_node1,angular_velocity_ydps_wpd_wpd_energy_lvl3_node2,angular_velocity_ydps_wpd_wpd_energy_lvl3_node3,angular_velocity_ydps_wpd_wpd_energy_lvl3_node4,angular_velocity_ydps_wpd_wpd_energy_lvl3_node5,angular_velocity_ydps_wpd_wpd_energy_lvl3_node6,angular_velocity_ydps_wpd_wpd_energy_lvl3_node7,angular_velocity_zdps_time_mean,angular_velocity_zdps_time_std,angular_velocity_zdps_time_rms,angular_velocity_zdps_time_mad,angular_velocity_zdps_time_skewness,angular_velocity_zdps_time_kurtosis,angular_velocity_zdps_time_crest_factor,angular_velocity_zdps_freq_spectral_energy,angular_velocity_zdps_freq_peak_frequency,angular_velocity_zdps_freq_spectral_centroid,angular_velocity_zdps_freq_band_power_low,angular_velocity_zdps_freq_band_power_mid,angular_velocity_zdps_freq_band_power_high,angular_velocity_zdps_wpd_wpd_energy_lvl3_node0,angular_velocity_zdps_wpd_wpd_energy_lvl3_node1,angular_velocity_zdps_wpd_wpd_energy_lvl3_node2,angular_velocity_zdps_wpd_wpd_energy_lvl3_node3,angular_velocity_zdps_wpd_wpd_energy_lvl3_node4,angular_velocity_zdps_wpd_wpd_energy_lvl3_node5,angular_velocity_zdps_wpd_wpd_energy_lvl3_node6,angular_velocity_zdps_wpd_wpd_energy_lvl3_node7,file,label,window_index
1.0383499999999999,0.07124273647186775,1.0407911654121589,0.06534999999999995,-0.014095081617759084,-1.586498143835076,1.0972422114542686,79.5206341055919,0.0,0.5284569190886694,8.304041188593832,0.3579618636134661,0.43486534203052873,68.73548574980136,0.00470192363586524,0.04184233823711372,0.008886550340996797,0.029668294418097957,0.020549996304434746,0.04417736954453872,0.1697171835913987,0.04315,0.008661841605570956,0.04401079413053121,0.007295000000000001,0.570394718723894,-0.6702005728303027,1.340580218199923,0.13397778135310917,0.0,0.8657730548554115,0.34771724493291833,0.06985682046720046,0.02920267660713329,0.11682184396122589,0.00014454078416815125,0.0011653632635134808,0.0003692496714596952,0.00026547635106962726,0.00027515012279149924,0.0008670733229910906,0.0012737969634350195,0.047950000000000007,0.015631618598213038,0.0504336197392176,0.013754999999999993,-0.20712204520609873,-1.527926673041982,1.3681349931933777,0.1849972314958432,0.0,1.2116387173613887,0.38431083556102374,0.0822116857321698,0.08577511311724376,0.152562891151315,0.0003212215496806272,0.0036724070088109775,0.001218991792872238,0.0013574479960472676,0.0009299896824258062,0.0018373183737085646,0.00576331226220504,0.20160000000000008,0.8830120270981588,0.9057332940772352,0.7952599999999999,0.23683096444995635,-1.5905631742250073,1.6848226845332104,40.662186378864526,3.75,3.0007018504631544,1.9746132493907047,4.719784380902343,4.953471782334319,9.198087587144638,1.0061441907820368,12.21716383898069,2.13776946435013,3.612575965601544,2.710665707168357,7.153094591933338,11.949402274167362,0.2715999999999998,1.176083900068359,1.207037654756471,1.0834000000000008,-0.010992067996824664,-1.653831766655069,1.5169369346376365,78.4887554415984,2.5,2.3307625354759534,4.912793966694217,8.248260886233117,3.9140193605035107,4.369868856635027,1.5432979083960285,24.656546566161836,5.079272371709175,11.063288114909973,4.151420326427494,42.14259092771846,4.5714419901842955,-0.3663000000000001,0.6064196649186104,0.7084634782400571,0.5310299999999997,-0.46965839125362113,-1.1158398096768964,2.2400590132608333,12.770485476096155,4.375,2.8536499518781935,1.4968695933413814,2.2211233770395733,2.96776667310815,17.789692384357114,0.8577996514746756,2.415280643309325,1.2654102709056212,2.3402964766544776,1.3098525076407277,6.641779634111125,6.402432358595719,Bad data__1.csv,bad,0
1.0384,0.06776459252441497,1.040608764137608,0.060799999999999944,-0.1155719308533715,-1.5188337077727465,1.0907077079439425,79.09871493149888,0.0,0.41984347534026967,8.254517269778873,0.48198107413819335,0.09558219005764793,69.96824787147253,0.000821915472128174,0.08952297861975994,0.003779875769503924,0.0030546934368463536,0.0019028609633506073,0.04125730406955882,0.14839375717882286,0.04915,0.009424834216048582,0.05004547931631788,0.008135,0.3280222353830539,-0.09933234778737532,1.4386913859587096,0.1669111087278011,0.0,0.7605240528854857,0.3764620295694368,0.042376428658947245,0.029324496118433786,0.13508011531070924,0.0002853977911872441,0.00011875057800193886,0.00032177483465040894,0.0005101807015086069,0.00033150544311742237,0.00031818950260348365,0.0014759351509077883,0.04675,0.014919366608539378,0.04907290494763887,0.01352499999999999,0.17049392402850017,-1.5647111250038368,1.4060712336515928,0.16558763895721818,0.0,1.07898725372118,0.36620005793970334,0.10368514447792035,0.03886253225512224,0.13682408868866752,0.00019835753553435555,0.003596779791504673,0.00037791213570515734,0.0003691627934541868,0.0003475822152134991,0.001223124016528249,0.0066870754442104035,0.4151999999999999,0.9013016476185978,0.9923385007143475,0.8178999999999995,0.10729611499637867,-1.3203905168713121,2.091020350922789,27.74734509579323,3.125,2.626226568807342,0.9950573504958056,4.959950664673681,1.3769959222527934,13.756486853442949,1.2977371219922587,17.645332570392846,4.364402534737389,1.8116977786602282,0.346222088613365,2.053490757636829,24.767558019418303,0.28679999999999994,1.195613256868625,1.2295305201579996,1.0803000000000005,0.06696299807647992,-1.4400237625246857,1.8364733229297971,59.78698964550374,3.125,2.6258433441746774,1.274880227503767,7.468822106155388,1.3236745389051794,11.089649782882923,0.31641707706058664,17.051576001708945,7.394120771455137,4.629658157471848,2.648270802028855,60.89990691996511,2.7459937200440043,-0.66835,0.5652668639678077,0.8753389914770163,0.4670500000000001,0.2312093167540618,-0.7070737106094662,1.8130118907651296,52.8183668616796,0.0,1.3872677688022206,6.617985256087991,4.264943289648619,0.6497866748006873,15.525765385549711,0.32259789315677634,3.3615447587821885,1.0576373576650442,1.3708714771143524,0.6662684181920218,4.695938715770903,0.4917009516450374,Bad data__1.csv,bad,1
1.0308,0.06474071361979264,1.0328310607258093,0.05827999999999996,0.1670074547019725,-1.511322765103119,1.0950483994973084,78.51180158809026,0.0,0.4069306894899424,8.227079752276278,0.39219978747913187,0.09717035823361053,68.90978002030505,0.002594028380695464,0.1145471418245712,0.015267226695538587,0.01144668872732855,0.019449484731752585,0.032127412346304035,0.0168305191298149,0.05675,0.007686839402511278,0.05726822853904248,0.005874999999999997,0.20024339725764384,0.6490584629042147,1.25724161259252,0.24339909903696647,0.0,0.7285081460936764,0.46679222438150425,0.032821669407875856,0.04201778209803214,0.1841210323356069,7.1052231222983e-05,0.001257678053066455,0.00021608177527370333,0.000707127716444966,0.00015944020917239873,0.0003211348044498632,0.00015925964130804817,0.047650000000000005,0.01672804531318587,0.0505009900893042,0.014949999999999988,-0.37713324802907305,-1.135247014744008,1.3465082541630304,0.17328453000416033,0.0,1.1439452885045824,0.37704433411829846,0.09727076278821009,0.0512196327573236,0.13801319363105607,0.0002353590800231317,0.005261424364496936,0.0009018051201359631,0.0012001210790235108,0.0022158618178291325,0.0017929773824113117,0.0017396249051060593,0.6744999999999992,0.9143316411455961,1.136200950536479,0.8334499999999994,0.4479189891771129,-1.3421061946615525,1.9873245123865235,95.39072990540758,0.0,2.0738832879464515,6.5080673178397355,6.714012662902877,3.010500192317041,28.20708071727868,1.6791715925495874,15.617898306467929,1.8172199406082072,2.0379059379648172,5.73643370136297,7.405880947013705,5.110525210054281,0.35695,1.1964277025796417,1.2485401675556935,1.0537549999999993,0.020713489845098493,-1.4428315564844407,1.8085120997098147,78.94095100232778,3.125,2.476999901666348,3.1129610126014753,6.934633222691821,2.4444855846165874,6.486430932078875,0.3945647416982945,3.895560437804851,2.2366745292758736,15.015560615108758,10.135666032628041,33.78655519016873,10.596695155761262,-0.7233000000000003,0.5115991692721948,0.8859439034160123,0.41917000000000026,0.5377342568216,-0.18509262995933407,1.6536035682954828,49.6966254267778,0.0,1.4026522608983747,6.775768501364572,1.2027714662490414,2.1489401616620607,40.94984908475341,1.393761711723643,4.868207218826342,2.113949021923027,4.9072937643453205,3.5258194702834,0.4824588082863601,2.828189302690951,Bad data__1.csv,bad,2
1.0271999999999997,0.053878195960889406,1.0286120259845304,0.04425999999999995,0.5638878399142094,-0.7602713911422772,1.094679015560955,76.91596134245967,0.0,0.45159221958742435,8.150754319037027,0.32421077430124645,0.2907676919033854,68.51756888052519,0.003674888178433521,0.051131999538230534,0.009422684401307075,0.006305750270209551,0.017423462321046846,0.013962318135193996,0.019479351249804048,0.06104999999999999,0.007303937294363888,0.061485364112120196,0.005949999999999985,-0.14383925372315262,-0.7064179695519277,1.2198024860357912,0.28122192134738594,0.0,0.6253719160570244,0.4959960895393635,0.056510767384562004,0.018348551938125582,0.22618575508874023,0.00015488006562067841,0.00046941553310288767,0.000428388527311386,0.0001689412308847076,9.626071270606822e-05,0.0007309886466457745,0.0002652332087968162,0.04555000000000002,0.015004915861143641,0.04795779394425896,0.012640000000000009,-0.39978203497012155,-0.6615316610007089,1.4179134277447782,0.18863976616870717,0.0,1.151615909687272,0.39998966447511075,0.07409102121501879,0.08715720825268541,0.12361878548353222,0.00019225465869296795,0.004364272313021523,0.001498151553562514,0.0012775541844241066,0.0020994037845103327,0.0012276661427592281,0.0005838543036969947,0.5096499999999986,0.8074329244587438,0.9548251410598686,0.6708099999999998,1.0894441151933372,-0.059123835594546925,2.364830902432277,62.20512729550234,0.0,2.0707455998372124,6.035425569803925,4.70114026266144,3.8592921621974847,40.842555399823326,1.087702620442706,10.961990693800555,2.604373028891345,1.7589599504501985,3.609600748421146,3.060454861944308,2.524915136760232,0.3478999999999997,0.9843281922204605,1.0440001915708637,0.8320099999999997,-0.21146372214797093,-1.0124858740913179,1.7538310958001038,84.57863458360839,4.375,2.68477586624496,4.993145337547285,5.6943974810132945,7.670720687241676,4.079580239617501,0.8476720244359677,8.079361782210285,1.517968411423304,13.719428024551659,10.165880775460893,8.293959609452076,1.3240863600923904,-0.4333999999999998,0.6670216188400496,0.7954579812912812,0.5628800000000005,0.09376577943787086,-0.7786435614087952,1.9950770968716638,55.83479868002043,0.0,2.033116766077287,5.7033374065423965,3.179385748865829,4.1015184118774926,14.785621337472262,0.2400631100292482,1.5579819844544414,0.9570782694136598,8.100766475666932,2.566648929802469,7.210858953426488,2.1338652699319325,Bad data__1.csv,bad,3
1.0163999999999997,0.03772320240912743,1.0170997984465437,0.025799999999999906,0.534017610819529,2.5798962374339274,1.0923215221316347,75.43303429878743,0.0,0.3259236654457128,8.063376650590882,0.13151591566470622,0.0855659854480149,67.70584791369816,0.0025248633041653774,0.02516651564702346,0.04218555229345663,0.008380287083189953,0.003969122744416151,0.0038651838898473125,0.00542004517425476,0.061099999999999974,0.024093360081150948,0.06567876369116578,0.01466999999999998,-2.485446666866198,8.58354746062087,1.4159828043640952,0.30164242667590796,0.0,0.8992075198138965,0.5174502487982061,0.046651304069476665,0.07168318062508001,0.2538989685534063,0.0013310142309339759,0.000731551835025462,0.017483505344103593,0.004917482473192574,0.00017166073916633374,0.010033304336419906,0.0011666849441123082,0.05310000000000005,0.02219211571707395,0.0575508470832533,0.013220000000000037,2.744884875453286,10.075508121544003,2.3805036231601373,0.17029994679148064,0.0,1.0567955207125963,0.37961562195114823,0.046476873401494256,0.06655471456324094,0.19173965776163432,0.0015461901336769085,0.003917269386209453,0.02379743699106405,0.0010672961616147903,0.0003632109278859717,0.0003035275533265991,0.002581461512458961,0.07009999999999708,0.8381055959722491,0.841032104024572,0.5330899999999977,-1.6778834664449456,5.8841407549493,3.2662249001572907,6.6539867438950715,3.125,2.7325185812199018,0.8359350057026473,2.0908121527381467,1.5994624727494815,30.783845138989577,3.4052656235082104,7.302402208400956,37.18986042848387,1.3615041086062412,2.5539229686277896,0.9310278174302041,2.3916703170181886,0.2228499999999986,0.9739017032021257,0.9990728952383808,0.7825800000000008,-0.8729877543805982,-0.09756429174378622,1.8326991040641605,15.059193750738205,0.625,2.05304294230636,3.517392988253265,2.455013547510407,1.3505320022891376,14.996255437674911,6.547359786521664,16.83068645484836,18.50929895113778,9.400853492199333,1.4196101667758745,3.69384525043126,9.726085906105585,0.19225000000000164,2.666062675088499,2.672985269319688,1.574425000000009,1.6886203676604798,5.289204234672415,3.333725816702551,109.249757033147,5.0,2.8009960671837373,5.463753193578759,6.227066722702345,6.864626960539644,125.72206616369346,44.514750636767076,110.75566280824786,60.25715560732364,25.100885487485602,10.50198070531906,29.836697697432832,18.80536011858328,Bad data__1.csv,bad,4
1.0006,0.04982409055868455,1.0018397077377197,0.029379999999999934,-2.78330772780053,9.220073833387493,1.0470736904287083,72.94104385452881,0.0,0.47657103510373755,7.9999901773835145,0.08663960504168651,0.416653165275338,64.51132121430722,0.013778417159453646,0.010404751892162785,0.010989401053064809,0.019363762035535068,0.029633474195712193,0.01770849619402285,0.0026899405632611964,0.03745,0.055953083024977215,0.06732941407735547,0.03335999999999996,-2.890385905274992,10.289020188863155,2.5991611897341227,0.333699038561823,0.0,2.0051280341308253,0.5541150349515069,0.21482672087344998,0.2704928352870851,0.14183587375006362,0.02481787903576131,0.019753963476752626,0.012969884355287809,0.02358938397317084,0.017720728852391218,0.03660404263563266,0.0017985502940338649,0.056950000000000056,0.024709259398047547,0.06207938466189889,0.01714000000000006,1.7277132730977933,4.538676342225388,2.2068517712269893,0.3527216900798196,0.0,1.6388506925017625,0.5379517245231955,0.14031832643626707,0.218004875647156,0.20239857845083337,0.002315385246188244,0.003012960107412102,0.0014900484929168318,0.006256957663775918,0.004577136610225388,0.0071964566668160914,0.0011721242515965,-0.2840000000000024,1.2640891582479463,1.2955992435934822,0.8754999999999988,-2.1916342568897313,5.309256215589528,3.4393351354832387,123.50213543454842,4.375,2.6809330414762123,7.462596708054601,3.1888270385998068,10.037587364707903,3.287642474687131,15.478372775692522,7.766641465994353,6.27508235966352,10.996892571549402,11.944174990742475,3.837173485936862,3.489288508375517,-0.042700000000001556,0.951310101912096,0.952267924483442,0.7067800000000014,-0.9182034296386054,0.31309615157566206,2.2430662055076964,63.891612730481086,4.375,2.824361183597025,5.529429781419008,3.17601154395507,6.7700571118947295,1.2273864992337717,21.396885539055944,16.362844929646787,0.27951905958523793,6.940354475077708,4.478399466380522,1.0223848824330266,0.5554019016212663,0.320400000000001,2.777323124881229,2.7957431749000183,1.820420000000007,1.3638293764493028,3.7289438258494423,3.1873457047124822,257.85235204465107,1.25,2.087972846664854,11.652220529552993,12.532880033405245,4.927596966862639,11.874880557363921,94.50964862179399,152.00521714652558,31.922768813739005,106.95877414868997,16.306188149577334,87.86446197322402,9.103872232146266,Bad data__1.csv,bad,5
1.0057,0.04666808331183104,1.006782200875641,0.024129999999999985,-3.517787395422243,14.377060126554511,1.0419333983920238,74.29384784151297,0.0,0.3026819273435475,8.00241643094797,0.10784286107905465,0.07953436401113026,63.64064399884429,0.012234235699590085,0.0301526961588295,0.0015237407074191636,0.04808888864724735,0.008122013742451827,0.016918735443817754,0.005062646821747738,0.03155000000000001,0.04964219475405973,0.05881963957727042,0.025029999999999948,-3.830436239047275,16.054460853781112,2.9751967413389186,0.08775677547623116,0.0,1.3604990520411566,0.265730311299421,0.06410333385904658,0.06197786420432076,0.04623633378376708,0.02401936271130632,0.02122199933284716,0.0015250339334603163,0.04514722072549035,0.0038770568839072163,0.0180222289064477,0.0066028148664966915,0.045900000000000024,0.016449620056402554,0.04875858898696724,0.011370000000000033,1.478318023893598,2.9613693596750625,1.9278654684449037,0.14242463890964027,0.0,0.8981863617553288,0.34136242716968496,0.03676967307628746,0.04759528904995661,0.18749908441394153,0.0010427889991743715,0.002787362438381111,0.002475188948160976,0.003660707823212427,0.0018257873677928293,0.0005080186458444267,0.0006634417110981162,-0.11294999999999958,1.1728362833319934,1.1782625556301125,0.7475499999999998,-2.543227498777727,9.041598729536954,3.781839606719271,20.54168563902899,2.5,2.8414314212877114,0.779533597998406,4.290288202758582,2.505671977018254,31.174991913528185,7.786185635100602,19.928094678926715,6.315492962402355,30.34317313053616,7.70401604295797,4.582368819033504,1.0635777946032543,-0.024450000000000645,0.5401057743627643,0.540658903561202,0.31238500000000013,-3.075535556593825,11.889002043612011,3.9507349012967157,3.41575984926583,1.25,2.0621977762297017,1.271106447651359,1.2570715515159263,0.5801307189746403,6.1428100384312145,4.268324742057546,5.984818034889492,1.019769102397182,2.9602415692589705,0.26971271675877806,0.5356998702116065,0.4708297835723948,-0.5218999999999976,1.3934856619283842,1.4880127351605512,1.1111899999999972,0.29986778921596463,0.27354596051019886,2.0100634418799324,33.00247925376987,1.875,2.0128725044954634,4.134422265373342,3.880641937509559,1.909749274540281,11.15715399379144,7.078536611807623,11.314619004712466,10.771115139754205,20.958081359610695,14.222500878613992,17.363412375550904,12.787762281735258,Bad data__1.csv,bad,6
1.0145000000000002,0.01081896483033382,1.0145576868764041,0.009350000000000015,0.45256608142744104,-0.6041851990193461,1.0240915952229626,75.50272157097207,0.0,0.3166534114717164,8.08123094515877,0.0785263126989898,0.11211505341001234,65.55903096206869,0.0002628340909408888,0.0007809696380874647,6.738160466500895e-05,0.004496466036951801,0.0005833129834694912,0.001003020539108339,0.0006878295856953052,0.05395000000000003,0.013654577986887743,0.055651145540770344,0.010450000000000004,-0.7554803793371608,0.44618139456183536,1.4015883993161502,0.2213420996760004,0.0,0.7105984575255524,0.43892806132009193,0.02906521492144306,0.040597075284535274,0.14521367662438917,0.0011723708006114966,0.0005360552953038777,0.00036113650865969766,0.002634933978446414,0.0009370988327315835,0.0014672520658664016,0.0004906303240179121,0.04260000000000002,0.008039900496896723,0.04335204724116269,0.006400000000000012,-0.10350085656706863,-0.40310689951222267,1.3378837607371683,0.13266646604823187,0.0,1.0048864335397645,0.33714654129060495,0.021445816845053825,0.06543120824529157,0.10941346196562131,9.692417276487299e-05,0.00074446734893148,0.000913971709352851,0.0011627460018624658,0.0003123391778988875,0.0008728909591669378,0.0008437410134956208,0.2105500000000009,0.4685439653863867,0.513677671307601,0.36245999999999956,0.686880580274918,0.2114390474421035,2.6144800037320906,33.408760131003106,5.0,2.923554545270605,3.2037327948910685,1.2684577875103031,5.192924864546098,1.4017488303177872,0.49317114399391027,0.47479530475931386,0.30295764996006047,10.740932073017879,1.200544010803802,0.47128278923256295,0.33940854092676537,0.21964999999999998,0.34486305615417817,0.40887241286249654,0.28674999999999956,0.4708095919404897,-0.21119568153912915,2.538689252059028,8.498787085046922,0.0,1.879204275101881,2.3013389352102678,2.3121338970999465,0.7952747444483425,3.5521991458954436,2.3405790596693494,1.8741907032138538,0.43125727336218317,0.16466700663161282,0.06023030480344011,0.24404024670087682,1.2858123359244769,-0.6988499999999979,1.0441151409207692,1.2564106613683261,0.8148499999999993,-0.3975527523813466,0.21185442448963698,2.380591069436003,110.37282443786013,0.0,2.3179261892138725,7.8116593736686735,2.3670882653351937,7.783178291633382,85.62722758090186,2.911691442918272,10.157825929111443,2.121104456302174,23.63874339424195,6.12072114841951,0.6609274733366998,2.2324653904962086,Bad data__1.csv,bad,7
0.9925000000000003,0.11480091463050339,0.9991173604737335,0.06180000000000037,-3.1514423414899824,12.67992316449789,1.1600238829293326,75.03196419294267,0.0,0.2948760688879699,8.046481206284637,0.07507919611736216,0.08225447107984002,65.03799588847315,0.002848851565607915,0.03354351089245397,0.08795446187275657,0.4231852271277959,0.2630447102217749,0.19230354057591428,0.3676107978823533,0.051249999999999976,0.035442735503908356,0.06231171639427052,0.0218750000000002,-2.986686568499351,10.87533970791948,1.3641094310548005,0.2867834723094716,0.0,0.8296830114476065,0.4988134306749772,0.039956802314613335,0.058565114474119356,0.2015090301816752,0.007779457005162966,0.002826818405223843,0.0020902349562476443,0.0017215236312634868,0.001735550080264256,0.0108889855147075,0.055459406576043375,0.05199999999999997,0.04330357952871781,0.06766978646338397,0.026599999999999874,-0.23442691859241616,3.6804072195671376,2.1870912815410684,0.16244323101011418,0.0,1.0039537759029653,0.3717958216364054,0.05654423785827263,0.061086586064199505,0.12794213011553662,0.007332106583173966,0.007522779628904313,0.004849256161470845,0.052597427786472695,0.027429949176297895,0.0043523706267507125,0.075362911868081,0.5614500000000019,1.5994920592175494,1.6951698882412933,0.9716200000000003,1.6201015594639137,4.102948597253094,3.0964448085157064,2.537460001047884,0.0,1.5336136495844168,1.3112387295460133,0.6183994799611758,0.29036226822253663,151.09955850211836,19.277948250953415,4.0662266110619605,34.17809480871044,53.82762914465554,24.453158982518474,2.757532348943194,28.26190282850381,-0.22889999999999994,1.548444215979381,1.565271446107671,1.05876,-1.4649262992065193,2.4212248550105366,2.729239079023876,7.548562737734376,0.0,2.71481676592438,1.4686471676014359,1.5347925876176682,2.100254545520469,79.27826043834136,6.7071742938794365,7.551696827560091,0.5112308824498764,18.793492464942233,14.18156837836657,1.9021335032518731,126.90661309854609,0.49134999999999723,3.380416738732078,3.4159394242287164,2.445690000000001,1.5591969664177765,2.7306352655687247,3.001809671233337,45.212145344335525,5.0,3.334062527824763,2.3499414535520238,2.9895866041944696,6.629980208567214,128.51689264207022,5.704265234127773,116.86729562289587,103.2676125119084,502.0126499993503,161.9065523965291,12.573631939150307,19.144887497825227,Bad data__1.csv,bad,8
0.9903000000000001,0.11474062053170242,0.9969250222559368,0.06092000000000044,-3.0912562711924214,12.42842822198407,1.1625748919172958,69.42020896215233,0.0,0.8681689910321361,7.71158349931292,0.6781829479516,0.9950010347170551,63.3356306102988,0.041715022448779795,0.020802963893190574,0.009736942512022766,0.18039676821827066,0.051620951904834476,0.15308580272125122,0.07085900082957014,0.04244999999999995,0.03422933683260611,0.05453118373921477,0.020750000000000175,-2.5360413352934024,9.35510244691741,1.5587411490082168,0.17208100469030393,0.0,2.0962585206493785,0.2788988924725134,0.285090300631981,0.17685070735352404,0.21811115354167315,0.001972303854644256,0.0013817916956389838,0.00634549574373543,0.007425639561826226,0.0034365751736051163,0.011837959390256057,0.002136122256053357,0.051999999999999956,0.044344108966129746,0.06834032484558426,0.02929999999999986,-0.22387150307008108,3.0561598626894844,2.165632082262442,0.48834285446739134,0.0,2.244337701040302,0.5423317944478971,0.278313938551476,0.4590636355168436,0.2238756776969992,0.008507053372166977,0.006744525733539978,0.004047428882076194,0.0479190768021158,0.02403553573439261,0.0028116690706578512,0.003967837094408948,1.0071499999999982,1.829748624128461,2.088619436374179,1.339764999999999,0.7846955243229219,0.8415170510050274,2.5131433273979744,444.432327652223,0.625,2.2305463485802766,17.67203263492889,10.215556150721131,12.744026037592269,41.990442553172045,4.679187833120619,22.139072886181424,53.78018874994849,40.6988678524863,29.710277813400943,8.022587201345468,7.229210426667103,-0.32345000000000035,1.509889713687725,1.5441459937454103,1.0081300000000017,-1.41223397628021,2.5672872774859785,2.7665777829952884,291.5636778529809,3.125,2.3422897184208584,12.246852428694023,11.461059647916306,8.562000946881778,10.451573275491903,2.665789779843767,4.826752597029149,1.9009628827502338,26.640830164748216,11.617853840946678,19.034155995468435,12.412434090735303,0.5676499999999984,3.3558386474173667,3.4035098868667943,2.3816100000000047,1.5256972079547668,2.741864546609853,3.012772208937704,1634.8041867686165,5.0,3.213117245470973,13.522198754421307,16.803265986783032,37.56060286146333,42.64040578477534,19.362829804789378,51.20276568388949,18.301649904180817,553.9777874303725,53.9423772347746,11.252005124513724,6.4394154113878646,Bad data__1.csv,bad,9
